"id","idEntidadeLicitacao","idModalidade","idStatusLicitacao","numero","ano","dataAbertura","dataPublicacao","objeto","referencia","link","numeroProcesso","dataAcolhimento","dataDisputa","nomeArquivo","created_at","updated_at","valorEstimado","prazoVigencia","numeroContrato","anoContrato","remoto"
"1038","1","5","3","0020","2022","6/12/2022 16:00:00","6/12/2022","<p style=""text-align:justify"">REFERE-SE A CONTRATA&Ccedil;&Atilde;O DE EMPRESA ESPECIALIZADA, PARA ANIMA&Ccedil;&Atilde;O COM A BANDA FOUR4, DURANTE AS FESTIVIDADES DO REVEILLON 2022/2023, QUE SER&Aacute; REALIZADA NOS PER&Iacute;ODOS DE 29 DE DEZEMBRO A 31 DE DEZEMBRO DE 2022 EM PRA&Ccedil;A P&Uacute;BLICA, SOB A COORDENA&Ccedil;&Atilde;O DA SECRETARIA MUNICIPAL DE CULTURA, ESPORTE E LAZER.</p>
",,,"0031797",,,,"13/12/2022 18:22:04","13/12/2022 18:32:41",,,,,"0"
"1039","1","3","3","0022","2022","16/11/2022 16:00:00","16/11/2022","<p style=""text-align:justify"">REFERE-SE A CONTRATAÇÃO EMERGENCIAL DE SERVIÇOS DE BRIGADISTAS COM FORMAÇÃO E ESPECIALIZAÇÃO EM PREVENÇÃO E COMBATE DE INCÊNDIO, SALVAMENTO E PRIMEIROS SOCORROS, COM REGISTRO NO ÓRGÃO COMPETENTE, PARA APOIO DURANTE OS EVENTOS INCLUINDO O FORNECIMENTO DE MATERIAIS, EQUIPAMENTOS E MÃO-DE-OBRA, NECESSÁRIOS À REALIZAÇÃO DOS SERVIÇOS (INCLUSO TRANSPORTE, ALIMENTAÇÃO E HOSPEDAGEM).</p>
",,,"0031697",,,,"20/12/2022 13:05:05","20/12/2022 13:06:13",,,,,"0"
"1040","1","14","3","0006","2022","16/12/2022 16:00:00","22/12/2022","<p style=""text-align:justify"">REFERE-SE A ADESAO DA ATA DE REGISTRO DE PREÇO 008/2022, TENDO COMO GESTORA O MUNICIPIO DE BELA VISTA DE MINAS -MG E COMO PRESTADORA DE SERVIÇO A EMPRESA RESULT ASSESSORIA  E CONSULTORIA EM SAUDE LTDA. OBJETIVANDO A PRESTAÇÃO DE SERVIÇOS ESPECIALIZADOS EM CONSULTORIA E ASSESSORIA EM GESTAO DA ATENÇÃO BASICA DE SAÚDE MUNICIPAL, PELO PERIODO DE 12(DOZE) MESES, NAS QUANTIDADES, QUALIDADES E CONDIÇOES DESCRITAS NO ANEXO I. CONFORME PREGAO PRESENCIAL Nº 003/2022. CONFORME PORTARIA Nº 1484 DE 15/06/2022.</p>
",,,"0031717",,,,"27/12/2022 09:58:02","30/12/2024 09:41:24",,,,,"0"
"1041","1","3","3","0023","2022","16/11/2022 16:00:00","16/11/2022","<p style=""text-align:justify"">REFERE-SE A LOCAÇÃO DE GRUPO DE GERADOR 260KVA, A SER UTILIZADO NO EVENTO MOTOFEST 2022, QUE SERÁ REALIZADO NOS PERÍODOS DE 18 A 20 NOVEMBRO DE 2022 EM PRAÇA PÚBLICA, SOB A COORDENAÇÃO DA SECRETARIA MUNICIPAL DE GOVERNO E DESENVOLVIMENTO ECONÔMICO, EM INCENTIVO AO TURISMO LOCAL.</p>
",,,"0031722",,,,"27/12/2022 15:53:14","27/12/2022 16:11:19",,,,,"0"
"1042","1","3","3","0024","2022","17/11/2022 15:00:00","17/11/2022","<p style=""text-align:justify"">REFERE-SE A LOCAÇÃO DE EQUIPAMENTO DE SONORIZAÇÃO E ILUMINAÇÃO PROFISSIONAL - MÉDIO PORTE - P.A 8X8, A SER UTILIZADO NO EVENTO MOTOFEST 2022, QUE SERÁ REALIZADO NOS PERÍODOS DE 18 A 20 NOVEMBRO DE 2022 EM PRAÇA PÚBLICA, SOB A COORDENAÇÃO DA SECRETARIA MUNICIPAL DE GOVERNO E DESENVOLVIMENTO ECONÔMICO, EM INCENTIVO AO TURISMO LOCAL. (REFERENTE A 01 DIÁRIA 19/11/2022).</p>
",,,"0031723",,,,"27/12/2022 16:52:46","27/12/2022 16:56:09",,,,,"0"
"1043","1","3","3","0025","2022","2/12/2022 14:00:00","2/12/2022","<p style=""text-align:justify"">CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAÇÃO DE EXAME GENÉTICO EXOMA. A SER REALIZADO EM MUNICIPE EM TRATAMENTO MÉDICO NO MUNICIPIO. CONFORME LAUDO E JUSTIFICATIVA ANEXA.</p>
",,,"0031775",,,,"27/12/2022 17:11:23","27/12/2022 17:11:50",,,,,"0"
"1044","1","3","3","0028","2022","19/12/2022 15:30:00","19/12/2022","<p style=""text-align:justify"">REFERE-SE A LOCA&Ccedil;&Atilde;O EMERGENCIAL DE EQUIPAMENTO DE SONORIZA&Ccedil;&Atilde;O E ILUMINA&Ccedil;&Atilde;O PROFISSIONAL - GRANDE PORTE, A SER UTILIZADO NO EVENTO DE REVEILLON 2022/2023, QUE SER&Aacute; REALIZADO NOS PER&Iacute;ODOS DE 29 A 31 DEZEMBRO DE 2022 EM PRA&Ccedil;A P&Uacute;BLICA, SOB A COORDENA&Ccedil;&Atilde;O DA SECRETARIA MUNICIPAL DE CULTURA, ESPORTE E LAZER.</p>
",,,"0031815",,,,"28/12/2022 14:34:18","9/1/2023 08:46:44",,,,,"0"
"1045","1","3","3","0027","2022","7/12/2022 16:20:00","7/12/2022","<p style=""text-align:justify"">REFERE-SE A CONTRATAÇÃO EMERGENCIAL DE EMPRESA ESPECIALIZADA EM RETIFICA DE  MOTOR E AQUISIÇÃO DE PEÇAS A SEREM APLICADAS NA RETIFICA DO MOTOR DA PÁ CARREGADEIRA CAT- 924G PATR 4917, UTILIZADA NAS AÇOES DIARIAS  DESTA SECRETARIA. CONFORME JUSTIFICATIVA ANEXA.</p>
",,,"0031820",,,,"9/1/2023 08:50:15","9/1/2023 08:51:07",,,,,"0"
"1046","1","3","3","0026","2022","6/12/2022 15:00:00","6/12/2022","<p style=""text-align:justify"">REFERE-SE A CONTRATA&Ccedil;&Atilde;O EMERGENCIAL DE EMPRESA, PARA LOCA&Ccedil;&Atilde;O DE PALCO, A SER UTILIZADO NO EVENTO REVEILLON 2022/2023, QUE SER&Aacute; REALIZADO NOS PER&Iacute;ODOS DE 29 A 31 DE DEZEMBRO DE 2022 EM PRA&Ccedil;A P&Uacute;BLICA, SOB A COORDENA&Ccedil;&Atilde;O DA SECRETARIA MUNICIPAL DE CULTURA, ESPORTE E LAZER.</p>
",,,"0031789",,,,"9/1/2023 09:47:33","9/1/2023 09:48:40",,,,,"0"
"1047","1","3","3","0029","2022","19/12/2022 14:00:00","19/12/2022","<p style=""text-align:justify"">REFERE-SE A LOCAÇÃO DE GRUPO DE GERADOR 260KVA, A SER UTILIZADO NO EVENTO DE REVEILLON 2022/2023, QUE SERÁ REALIZADO NOS PERÍODOS DE 29 A 31 DE DEZEMBRO DE 2022 EM PRAÇA PÚBLICA, SOB A COORDENAÇÃO DA SECRETARIA MUNICIPAL CULTURA, ESPORTE E LAZER.</p>
",,,"0031817",,,,"9/1/2023 11:02:12","9/1/2023 11:04:26",,,,,"0"
"1048","1","9","3","0001","2023","2/2/2023 09:00:00","12/1/2023","<p style=""text-align:justify""><span style=""font-size:24px"">CONTRATAÇÃO DE EMPRESA ESPECIALIADA NA ÁREA DA ENGENHARIA, PARA EXECUÇÃO DE OBRAS REFERENTE À CONSTRUÇÃO DA TERCEIRA ETAPA DA ORLA DO JARDIM VERANEIO, NESTE MUNICIPIO, DE ACORDO COM O CONTRATO DE REPASSE Nº 2690.0303.662-15/2009, CELEBRADO ENTRE O MINISTÉRIO DO TURISMO E O MUNICIPIO DE FRONTEIRA/MG, CONFORME PROJETO. </span></p>
",,,"0031830",,,,"12/1/2023 09:59:17","7/5/2025 15:45:34",,,,,"0"
"1049","1","8","3","0001","2023","27/2/2023 08:30:00","3/3/2023","<p style=""text-align:justify""><span style=""font-size:24px"">Processo nº: 0031831</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Edital nº: Pregão Presencial nº 001/2023</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Tipo: Menor Preço </span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Objeto: AQUISIÇÃO DE UM CAMINHÃO COMPACTADOR DE RESÍDUOS SÓLIDOS, A SER UTILIZADO NO DESENVOLVIMENTO DAS AÇÕES DIÁRIAS DA SECRETARIA MUNICIPAL DE GOVERNO, DESENVOLVIMENTO, TURISMO E MEIO AMBIENTE, CONFORME TERMO DE CONVÊNIO Nº 1371003196/2023, CELEBRADO ENTRE A SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL E O MUNICIPIO DE FRONTEIRA/MG.</span></p>

<p style=""text-align:justify""> </p>

<p style=""text-align:justify""><span style=""font-size:24px"">AVISO DE PRORROGAÇÃO PARA AS 13H:30MIN DO DIA 01 DE MARÇO DE 2023 </span></p>
",,,"0031831",,,,"12/1/2023 16:46:39","15/3/2023 13:52:56",,,,,"0"
"1050","1","8","7","0002","2023","27/1/2023 14:00:00","13/1/2023","<p style=""text-align:justify""><span style=""font-size:24px"">Processo nº: 0031832</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Edital nº: Pregão Presencial nº 002/2023</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Tipo: Menor Preço </span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Objeto: AQUISIÇÃO DE UM TRATOR AGRÍCOLA NOVO, A SER UTILIZADO EM DEMANDAS AGRICOLAS DESTE MUNICIPIO, O QUAL POSSIBILITARA INVESTIMENTOS NO SETOR DA AGRICULTURA, BENEFICIANDO DIRETAMENTE A POPULAÇÃO RURAL E CARENTE DE INCENTIVOS, CONFORME CONVÊNIO DE SAÍDA 1231001641/2022, CELEBRADO ENTRE A SECRETARIA DE ESTADO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO E O MUNICIPIO DE FRONTEIRA. FRONTEIRA/MG.</span></p>
",,,"0031832",,,,"13/1/2023 15:56:44","8/3/2023 15:21:39",,,,,"0"
"1051","1","8","3","0003","2023","30/1/2023 08:30:00","16/1/2023","<p style=""margin-left:36.0pt; text-align:justify""><span style=""font-size:24px"">Processo nº: 0031833</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Modalidade: Pregão Presencial nº 003/2023 - RP 001/2023</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Tipo: Maior Desconto</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Objeto: REGISTRO DE PREÇOS PARA AQUISIÇÃO DE COMBUSTÍVEL ÓLEO DIESEL S-10, COM FORNECIMENTO EM COMODATO DE TANQUE, BOMBA ELÉTRICA, FILTROS E AFINS, A SER UTILIZADO NO ABASTECIMENTO DOS VEÍCULOS E MAQUINÁRIOS PERTENCENTES Á FROTA MUNICIPAL, CONVENIADOS E CONTRATADOS, POR UM PERÍODO DE 12 (DOZE) MESES. </span></p>
",,,"0031833",,,,"16/1/2023 14:49:13","7/2/2023 10:09:28",,,,,"0"
"1054","1","8","3","0004","2023","31/1/2023 14:00:00","17/1/2023","<p style=""text-align:justify""><span style=""font-size:24px"">Processo nº: 0031834</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Edital nº: Pregão Presencial nº 004/2023</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Tipo: Menor Preço </span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Objeto: AQUISIÇÃO DE UM CAMINHÃO NOVO, EQUIPADO COM TANQUE PIPA, A SER UTILIZADO NO DESENVOLVIMENTO DAS AÇÕES DIÁRIAS DA SECRETARIA MUNICIPAL DE SERVIÇOS URBANOS E TRANSPORTES DESTE MUNICIPIO, CONFORME CONTRATO DE FINANCIAMENTO Nº BDMG/BF Nº 348.552/22, FIRMADO ENTRE O BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S/A - BDMG E O MUNICIPIO DE FRONTEIRA/MG.</span></p>
",,,"0031834",,,,"17/1/2023 10:20:05","15/3/2023 10:25:34",,,,,"0"
"1055","1","9","3","0002","2023","6/2/2023 08:30:00","17/1/2023","<p style=""text-align:justify""><span style=""font-size:24px"">Processo nº: 0031835</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Modalidade: Tomada de Preços Nº 002/2023</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Tipo: Menor Preço Global</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA ÁREA DA ENGENHARIA, PARA EXECUÇÃO DE OBRAS DE PAVIMENTAÇÃO ASFÁLTICA EM DIVERSOS LOGRADOUROS DESTE MUNICÍPIO, CONFORME CONVÊNIO DE SAÍDA Nº 1301001033/2021/SEINFRA, FIRMADO ENTRE O ESTADO DE MINAS GERAIS, POR INTERMÉDIO DA SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE E O MUNICIPIO DE FRONTEIRA/MG.</span></p>
",,,"0031835",,,,"17/1/2023 15:12:15","27/7/2023 14:57:43",,,,,"0"
"1056","1","8","3","0005","2023","2/2/2023 14:00:00","19/1/2023","<p style=""text-align:justify""><span style=""font-size:24px"">Processo nº: 0031836</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Modalidade: Pregão Presencial nº 005/2023 - RP 002/2023</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Tipo: Menor Preço Por Item</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Objeto: REGISTRO DE PREÇOS PARA AQUISIÇÃO DE COMBUSTÍVEIS DIVERSOS, A SEREM UTILIZADOS NO ABASTECIMENTO DOS VEÍCULOS E MAQUINÁRIOS PERTENCENTES À FROTA MUNICIPAL, CONVENIADOS E CONTRATADOS, POR UM PERIODO DE 12 (DOZE) MESES.</span></p>

<p style=""text-align:justify""> </p>

<p style=""text-align:justify""><span style=""font-size:24px"">AMPLA PARTICIPAÇÃO</span></p>
",,,"0031836",,,,"19/1/2023 08:37:15","22/9/2023 14:33:37",,,,,"0"
"1057","1","8","3","0006","2023","3/2/2023 08:30:00","19/1/2023","<p style=""text-align:justify""><span style=""font-size:24px"">Processo nº: 0031837</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Modalidade: Pregão Presencial nº 006/2023 - RP 003/2023</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Tipo: Menor Preço Por Item</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Objeto: REGISTRO DE PREÇOS PARA AQUISIÇÃO DE DIETAS ENTERAIS, FÓRMULAS INFANTIS, COMPLEMENTOS/SUPLEMENTOS NUTRICIONAIS E MATERIAIS MÉDICOS HOSPITALARES, A SEREM DISTRIBUÍDOS A MUNÍCIPES QUE SE ENCONTRAM EM TRATAMENTO MÉDICO NAS UNIDADES DE ATENDIMENTO DESTE MUNICÍPIO, CONFORME SOLICITAÇÃO MÉDICA, AVALIAÇÃO NUTRICIONAL E CADASTRO DA UNIDADE DE ATENDIMENTO, POR UM PERIODO DE 12 (DOZE) MESES.</span></p>

<p style=""text-align:justify""> </p>

<p style=""text-align:justify""><span style=""font-size:24px"">AMPLA PARTICIPAÇÃO</span></p>
",,,"0031837",,,,"19/1/2023 16:22:22","6/7/2023 16:17:51",,,,,"0"
"1058","1","8","3","0007","2023","6/2/2023 08:30:00","20/1/2023","<p style=""text-align:justify""><span style=""font-size:24px"">Processo nº: 0031838</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Modalidade: Pregão Presencial nº 007/2023 - RP 004/2023</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Tipo: Menor Preço Por Item</span></p>

<p style=""text-align:justify""><span style=""font-size:24px"">Objeto: REGISTRO DE PREÇOS PARA AQUISIÇÃO DE FILTROS, LUBRIFICANTES, GRAXAS, ARLA E AFINS, A SEREM UTILIZADOS EM DIVERSOS VEÍCULOS DA FROTA MUNICIPAL E CONVENIADOS, POR UM PERIODO DE 12 (DOZE) MESES. E CADASTRO DA UNIDADE DE ATENDIMENTO, POR UM PERIODO DE 12 (DOZE) MESES.</span></p>

<p style=""text-align:justify""> </p>

<p style=""text-align:justify""><span style=""font-size:24px"">EXCLUSIVO PARA ME, EPP, MEI</span></p>
",,,"0031838",,,,"20/1/2023 10:09:39","13/2/2023 08:28:58",,,,,"0"
"1059","1","8","3","0008","2023","7/2/2023 08:30:00","23/1/2023","<p style=""text-align:justify""><span style=""font-size:24px"">REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE PEÇAS ELÉTRICAS AUTOMOTIVAS PARALELAS E MÃO DE OBRA ELÉTRICA, A SEREM UTILIZADAS NA MANUTENÇÃO PREVENTIVA E CORRETIVA DOS VEÍCULOS PERTENCENTES À FROTA MUNICIPAL E CONVENIADOS, CONFORME ESPECIFICAÇÕES CONSTANTES DO TERMO DE REFERENCIA - ANEXO I, POR UM PERÍODO DE 12(DOZE) MESES.<br />
<br />
<strong><span style=""background-color:white"">COM COTA RESERVADA PARA MICRO EMPRESAS, EMPRESAS DE PEQUENO PORTE E MICRO EMPREENDEDOR INDIVIDUAL</span></strong></span></p>
",,,"0031840",,,,"26/1/2023 08:57:05","10/2/2023 10:04:37",,,,,"0"
"1060","1","8","3","0009","2023","9/2/2023 14:00:00","26/1/2023","<p style=""margin-left:36.0pt; text-align:justify""><span style=""font-size:24px"">REGISTRO DE PREÇOS PARA AQUISIÇÃO DE COMBUSTÍVEL ÓLEO DIESEL S-500, COM FORNECIMENTO EM COMODATO DE TANQUE, BOMBA ELÉTRICA, FILTROS E AFINS, A SER UTILIZADO NO ABASTECIMENTO DOS VEÍCULOS E MAQUINÁRIOS PERTENCENTES Á FROTA MUNICIPAL, CONVENIADOS E CONTRATADOS, POR UM PERÍODO DE 12 (DOZE) MESES. </span></p>
",,,"0031841",,,,"26/1/2023 14:47:56","14/2/2023 15:01:04",,,,,"0"
"1061","1","8","3","0010","2023","10/2/2023 08:30:00","26/1/2023","<p style=""text-align:justify""><span style=""font-size:24px"">REGISTRO DE PREÇOS PARA AQUISIÇÃO DE RECARGA DE GÁS GLP (GÁS DE COZINHA) COM PESO DE 13KG E 45KG, A SEREM UTILIZADOS POR DIVERSAS SECRETARIAS DESTA ADMINISTRAÇÃO, NO DESENVOLVIMENTO DE SUAS AÇÕES DIÁRIAS, POR UM PERIODO DE 12 (DOZE) MESESE) MESES.</span></p>
",,,"0031842",,,,"26/1/2023 16:39:47","24/2/2023 13:37:58",,,,,"0"
"1062","1","8","3","0011","2023","28/2/2023 08:30:00","2/3/2023","<p style=""text-align:justify""><span style=""font-size:24px"">CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS NA COLETA, TRANSPORTE E DISPOSIÇÃO FINAL DOS RESÍDUOS SÓLIDOS DOS SERVIÇOS DE SAÚDE - RSSS, DOS GRUPOS ""A"", ""B"", E ""E"", DEFINIDOS NA RESOLUÇÃO CONAMA 358/2005 E RESOLUÇÃO ANVISA Nº 222/2010.</span></p>

<p style=""text-align:justify""> </p>

<p style=""text-align:justify""><span style=""font-size:24px""><span style=""font-family:Arial,sans-serif"">AMPLA PARTICIPAÇÃO</span></span></p>
",,,"0031844",,,,"27/1/2023 10:53:50","19/3/2025 14:28:25",,,,,"0"
"1063","1","8","3","0012","2023","13/2/2023 08:30:00","27/1/2023","<p style=""text-align:justify""><span style=""font-size:24px"">REGISTRO DE PREÇOS PARA AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS, A SEREM UTILIZADOS DURANTE A REALIZAÇÃO DAS AÇÕES DE DIVERSAS SECRETARIAS DESTA ADMINISTRAÇÃO, NO FORNECIMENTO EM REUNIÕES, EVENTOS, ENCONTROS, GRUPOS, PALESTRAS, TREINAMENTOS, JOGOS, CONFRATERNIZAÇÕES E OUTROS, POR UM PERÍODO DE 12 (DOZE) MESES.</span></p>

<p style=""text-align:justify""> </p>

<p style=""text-align:justify""><span style=""font-size:24px"">COM COTA RESERVADA PARA ME, EPP, MEI</span></p>
",,,"0031849",,,,"27/1/2023 16:16:53","17/2/2023 08:53:28",,,,,"0"
"1064","1","5","3","0001","2023","27/1/2023 16:00:00","27/1/2023","<p style=""text-align:justify"">REGISTRO DE DESPESA PARA REALIZAÇÃO DE TERMO DE FOMENTO , COM ENTIDADE EM FINS LUCRATIVOS, VISANDO COOPERAÇÃO MUTUA NA PRESTAÇÃO DE ASSISTÊNCIA A CRIANÇA E ADOLESCENTES EM SITUAÇÃO DE VULNERABILIDADE. CONFORME LEI AUTORIZATIVA Nº 2.039 DE 20 DE DEZEMBRO DE 2022.</p>
",,,"0031850",,,,"30/1/2023 11:03:49","19/6/2023 10:37:50",,,,,"0"
"1065","1","8","3","0013","2023","23/2/2023 08:30:00","30/1/2023","<p style=""text-align:justify""><span style=""font-size:24px"">REGISTRO DE PREÇOS PARA AQUISIÇÃO DE PNEUS, CÂMARAS E AFINS, A SEREM UTILIZADOS NA REPOSIÇÃO DOS VEÍCULOS DA FROTA MUNICIPAL E CONVENIADOS, POR UM PERÍODO DE 12 (DOZE) MESES.</span></p>

<p style=""text-align:justify""> </p>

<p style=""text-align:justify""> </p>
",,,"0031852",,,,"30/1/2023 13:20:39","10/7/2023 14:59:21",,,,,"0"
"1066","1","5","3","0002","2023","31/1/2023 15:00:00","31/1/2023","<p style=""text-align:justify"">REGISTRO DE DESPESA PARA REALIZAÇÃO DE TERMO DE FOMENTO, COM ENTIDADE SEM FINS LUCRATIVOS, VISANDO UMA MELHOR QUALIDADE DE VIDA DAS PESSOAS COM DEFICIENCIA, INTELECTUAL, FISICAS E AUTISTAS, COM PARALISIA CELEBRAL, SINDROME DE DOWN E MULTIPLAS, EM REGIME DE EQUIPE MULTIDISCIPLINAR, NA CIDADE DE FRONTEIRA/MG. CONFORME DETALHADO NO PLANO DE TRABALHO. CONFORME LEI AUTORIZATIVA Nº 2.039 DE 20 DE DEZEMBRO DE 2022.</p>
",,,"0031856",,,,"31/1/2023 13:14:14","8/2/2023 14:28:56",,,,,"0"
"1067","1","8","3","0014","2023","15/2/2023 08:30:00","31/1/2023","<p style=""text-align:justify""><span style=""font-size:24px"">REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE PEÇAS AUTOMOTIVAS PARALELAS OU ALTERNATIVAS DE ALTA QUALIDADE, OCASIONALMENTE ORIGINAIS E MÃO DE OBRA MECÂNICA, A SEREM UTILIZADAS NA MANUTENÇÃO PREVENTIVA E CORRETIVA DOS VEÍCULOS LEVES PERTENCENTES À FROTA MUNICIPAL E CONVENIADOS, POR UM PERÍODO DE 12(DOZE) MESES.</span></p>

<p style=""text-align:justify""> </p>

<p style=""text-align:justify""><span style=""font-size:24px""><strong><span style=""background-color:white"">COM COTA RESERVADA PARA ME, EPP, MEI</span></strong></span></p>
",,,"0031855",,,,"31/1/2023 14:53:30","3/3/2023 15:20:55",,,,,"0"
"1068","1","8","3","0015","2023","16/2/2023 08:30:00","1/2/2023","<p style=""text-align:justify""><span style=""font-size:24px"">REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE PEÇAS ORIGINAIS E MÃO-DE-OBRA MECÂNICA, A SEREM UTILIZADAS NA MANUTENÇÃO PREVENTIVA E CORRETIVA, EXCETO A PARTE DE SUSPENSÃO, DOS VEÍCULOS PESADOS, PERTENCENTES À FROTA MUNICIPAL E CONVENIADOS, CONFORME ESPECIFICAÇÕES CONSTANTES DO TERMO DE REFERENCIA - ANEXO I, POR UM PERIODO DE 12(DOZE) MESES.</span></p>

<p style=""text-align:justify""> </p>

<p style=""text-align:justify""><span style=""font-size:24px""><strong><span style=""background-color:white"">COM COTA RESERVADA PARA ME, EPP, MEI</span></strong></span></p>
",,,"0031858",,,,"1/2/2023 14:21:27","8/3/2023 15:23:27",,,,,"0"
"1069","1","8","6","0016","2023","17/2/2023 08:45:00","1/2/2023","<p style=""text-align:center""><strong><span style=""font-size:11.0pt""><span style=""background-color:white"">AMPLA PARTICIPAÇÃO</span></span></strong></p>

<p style=""text-align:center""> </p>

<p style=""text-align:justify""><span style=""font-size:11.0pt"">Processo nº: 0031860</span></p>

<p style=""text-align:justify""><span style=""font-size:11.0pt"">Edital nº: Pregão Presencial nº 016/2023</span></p>

<p style=""text-align:justify""><span style=""font-size:11.0pt"">Tipo: Menor Preço </span></p>

<p style=""text-align:justify""><span style=""font-size:11.0pt"">Objeto: AQUISIÇÃO DE UM VEÍCULO ZERO QUILÔMETRO, TIPO VAN, COM CONDIÇÕES TÉCNICAS PARA ADAPTAÇÃO À ACESSIBILIDADE DE CADEIRANTE, A SER UTILIZADA NAS AÇÕES DIÁRIAS DA SECRETARIA MUNICIPAL DE ASSISTENCIA SOCIAL E PROMOÇÃO HUMANA, CONFORME CONVÊNIO DE SAÍDA Nº 1491001857/2022/SEGOV/PADEM, CELEBRADO ENTRE A SECRETARIA DE ESTADO DE GOVERNO E O MUNICÍPIO DE FRONTEIRA/MG.</span></p>
",,,"0031860",,,,"2/2/2023 09:04:28","25/4/2023 09:37:44",,,,,"0"
"1070","1","13","1","0001","2023","8/2/2024 08:30:00","7/2/2023","<p style=""text-align:justify""><span style=""font-size:24px""><span style=""font-family:""Arial"",""sans-serif"""">CREDENCIAMENTO DE PESSOAS JURÍDICAS PARA PRESTAÇÃO DE SERVIÇOS DE PLANTÕES MÉDICOS DE URGÊNCIA E EMERGÊNCIA A SEREM REALIZADOS NA UNIDADE MISTA DE SAÚDE DESTE MUNICÍPIO, DE FORMA COMPLEMENTAR À REDE MUNICIPAL DE SAÚDE E ATENDIMENTO DOS USUÁRIOS DO SUS, POR UM PERIODO DE 12 (DOZE) MESES.</span></span></p>
",,,"0031876",,,,"7/2/2023 15:09:32","1/2/2024 15:44:21",,,,,"0"
"1071","1","8","3","0017","2023","24/2/2023 08:30:00","8/2/2023","<p style=""text-align:justify""><span style=""font-size:24px"">REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE PUBLICAÇÃO DE ATOS ADMINISTRATIVOS OFICIAIS DESTA MUNICIPALIDADE, NA IMPRENSA OFICIAL DA UNIÃO, DIÁRIO DE MINAS GERAIS E JORNAL DE GRANDE CIRCULAÇÃO, PARA ATENDIMENTO DAS NECESSIDADES DE DIVERSAS SECRETARIAS DESTA ADMINISTRAÇÃO, POR UM PERIODO DE 12 (DOZE) MESES.</span></p>

<p style=""text-align:justify""> </p>

<p style=""text-align:justify""><span style=""font-size:24px""><span style=""font-family:Arial,sans-serif"">AMPLA PARTICIPAÇÃO</span></span></p>
",,,"0031877",,,,"8/2/2023 09:38:48","10/3/2023 13:44:58",,,,,"0"
"1072","1","5","3","0003","2023","31/1/2023 16:00:00","31/1/2023","<p style=""text-align:justify"">REGISTRO DE DESPESAS PARA REALIZAÇÃO DE TERMO DE FOMENTO, COM ENTIDADE SEM FINS LUCRATIVOS, PROPORCIONADO-LHES INTEGRAÇÃO FAMILIAR E SOCIAL E CAPACITANDO OS MENORES APRENDIZES PARA O MERCADO DE TRABALHO, CONFORME LEI FEDERAL 13.019/2014 E PLANO DE TRABALHO ANEXO. CONFORME LEI MUNICIPAL AUTORIZATIVA Nº 2.039 DE 20 DE DEZEMBRO DE 2022.</p>
",,,"0031857",,,,"8/2/2023 14:27:52","8/2/2023 14:28:34",,,,,"0"
